,hhid,hhwgt,urban,inc_employ,inc_commerce,inc_subsist,inc_remit,inc_transfer,inc_gift,inc_rent,inc_total,food_cons,total_cons,poor_nat,poor_190,poor_320,poor_550,dep_water,dep_san,dep_ele,dep_enroll,dep_attain,hhsize,number_of_children,pcexp,pcinc,ispoor,hoh_mainactivity,hoh_education,hhinc_mainsource_all,hhinc_mainsource_wage_other,inc_nonwage,pcwgt,pov_line
4687,78-17-34-86,178.71347045898438,1,32810.6171875,0.0,0.0,0.0,0.0,0.0,4072.75830078125,36883.375,5301.8916015625,14131.8515625,0,0,0,0,0,0,0,0,0,6,2,2355.30859375,6147.229166666667,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,4072.75830078125,1072.2808227539062,2179
4688,78-17-41-03,125.22830963134766,0,0.0,12796.76953125,276.11285400390625,0.0,1251.357666015625,149.56114196777344,914.34033203125,15388.140625,4372.9375,8811.013671875,0,0,0,0,0,0,0,0,0,4,2,2202.75341796875,3847.03515625,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,15388.141525268555,500.9132385253906,2179
4689,78-19-26-74,62.3750114440918,1,5849.9287109375,0.0,0.0,0.0,282.38787841796875,0.0,1733.463134765625,7865.7802734375,1033.2755126953125,3841.341552734375,0,0,0,1,0,0,0,0,1,2,1,1920.6707763671875,3932.89013671875,0,Wage employment,Primary completion and below,inc_employ,inc_employ,2015.8510131835938,124.7500228881836,2179
4690,78-22-32-23,122.84896087646484,1,10397.251953125,0.0,0.0,0.0,1027.096923828125,0.0,2514.08740234375,13938.4365234375,1169.0689697265625,6543.72607421875,1,0,0,1,0,0,0,0,0,4,2,1635.9315185546875,3484.609130859375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,3541.184326171875,491.3958435058594,2179
4691,78-23-43-54,184.33139038085938,0,6096.04736328125,0.0,304.8023681640625,0.0,1217.646484375,142.24110412597656,715.71875,8476.4560546875,2874.69287109375,6238.42138671875,0,0,0,1,0,0,0,0,1,4,2,1559.6053466796875,2119.114013671875,1,Wage employment,Primary completion and below,inc_employ,inc_employ,2380.408706665039,737.3255615234375,2179
4692,78-23-47-62,115.46306610107422,1,6624.83642578125,0.0,661.5321044921875,0.0,180.3703155517578,0.0,0.0,7466.73828125,3161.081298828125,5629.4482421875,0,0,0,1,0,0,0,0,0,4,2,1407.362060546875,1866.6845703125,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,841.9024200439453,461.8522644042969,2179
4693,78-23-53-13,115.4260025024414,1,34550.19140625,0.0,0.0,409.66204833984375,902.8951416015625,0.0,2457.97216796875,38320.71875,3512.769775390625,9179.4072265625,0,0,0,0,0,0,0,0,0,4,2,2294.851806640625,9580.1796875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,3770.5293579101562,461.7040100097656,2179
4694,78-24-48-94,34.0790901184082,1,0.0,0.0,121.47996520996094,2180.409423828125,0.0,0.0,11653.3115234375,13955.201171875,1771.705810546875,11191.908203125,0,0,0,0,0,0,0,0,0,1,0,11191.908203125,13955.201171875,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_rent,other,13955.200912475586,34.0790901184082,2179
4695,78-26-06-62,35.11512756347656,1,5487.5048828125,0.0,0.0,0.0,0.0,0.0,2307.475341796875,7794.97998046875,1195.7354736328125,4774.46337890625,0,0,0,0,0,0,0,0,0,1,0,4774.46337890625,7794.97998046875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2307.475341796875,35.11512756347656,2179
4696,78-27-37-02,272.49468994140625,0,0.0,6314.4462890625,445.43768310546875,0.0,0.0,587.5535278320312,1414.59619140625,8762.033203125,2286.560546875,4460.50830078125,1,1,1,1,0,0,0,0,0,7,3,637.2154715401786,1251.719029017857,1,Self employment/subsistence,Primary completion and below,inc_commerce,other,8762.03369140625,1907.4628295898438,2179
4697,78-28-16-00,85.3026351928711,1,0.0,0.0,41.00950241088867,2129.339599609375,2350.159912109375,717.6663208007812,1514.7540283203125,6752.9296875,3011.395751953125,5637.4501953125,0,0,0,0,0,0,0,0,1,2,0,2818.72509765625,3376.46484375,0,Not working,Primary completion and below,inc_transfer,other,6752.929363250732,170.6052703857422,2179
4698,78-28-23-98,190.99652099609375,1,49733.89453125,0.0,0.0,0.0,0.0,0.0,43431.05859375,93164.953125,5528.38818359375,21226.150390625,0,0,0,0,0,0,0,0,0,5,0,4245.230078125,18632.990625,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_employ,inc_employ,43431.05859375,954.9826049804688,2179
4699,78-37-54-70,144.7128143310547,1,0.0,7328.08837890625,2220.21044921875,1045.625,2067.54931640625,0.0,827.499267578125,13488.97265625,4816.7236328125,7539.28173828125,0,0,0,1,0,0,0,0,0,5,2,1507.85634765625,2697.79453125,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,13488.972412109375,723.5640716552734,2179
4700,78-39-20-94,187.30813598632812,1,4311.61083984375,0.0,1065.1212158203125,3932.75537109375,902.8951416015625,0.0,2985.904541015625,13198.287109375,1126.4722900390625,6947.8740234375,0,0,0,0,0,0,0,0,0,3,2,2315.9580078125,4399.429036458333,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,8886.67626953125,561.9244079589844,2179
4701,78-39-45-98,91.1186294555664,0,1696.9056396484375,0.0,699.9735107421875,0.0,2216.582763671875,0.0,2770.069580078125,7383.53125,1662.3310546875,5076.29345703125,0,0,0,1,0,0,0,0,0,3,2,1692.0978190104167,2461.1770833333335,0,Self employment/subsistence,Primary completion and below,inc_rent,other,5686.6258544921875,273.3558883666992,2179
4702,78-40-90-46,199.24639892578125,1,17728.73046875,0.0,916.0043334960938,0.0,339.2001647949219,532.5606079101562,1088.076171875,20604.572265625,7767.8759765625,12584.9326171875,0,0,0,1,0,0,0,0,0,7,4,1797.8475167410713,2943.510323660714,0,Wage employment,Primary completion and below,inc_employ,inc_employ,2875.841278076172,1394.7247924804688,2179
4703,78-41-55-62,121.64987182617188,0,13463.439453125,0.0,1187.189208984375,0.0,0.0,3395.12353515625,1002.6846923828125,19048.435546875,4656.3935546875,8125.31982421875,0,0,0,0,0,0,0,0,0,4,2,2031.3299560546875,4762.10888671875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,5584.9974365234375,486.5994873046875,2179
4704,78-41-73-33,66.90221405029297,0,3880.50048828125,0.0,0.0,405.5706787109375,0.0,0.0,618.3322143554688,4904.40283203125,859.7205810546875,2612.720703125,1,0,0,1,0,0,0,0,0,2,0,1306.3603515625,2452.201416015625,0,Wage employment,Primary completion and below,inc_employ,inc_employ,1023.9028930664062,133.80442810058594,2179
4705,78-43-21-51,173.92514038085938,1,4531.04150390625,0.0,475.7593688964844,2091.25,4262.66455078125,45.31041717529297,0.0,11406.0263671875,2899.18701171875,6673.8583984375,1,0,0,1,0,0,0,0,0,5,1,1334.7716796875,2281.2052734375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,6874.984336853027,869.6257019042969,2179
4706,78-44-91-89,219.43466186523438,0,9525.7841796875,0.0,970.1251220703125,0.0,1042.316650390625,0.0,1469.9490966796875,13008.1748046875,4927.53271484375,9315.20703125,1,0,0,1,0,0,0,0,0,7,5,1330.743861607143,1858.3106863839287,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,3482.390869140625,1536.0426330566406,2179
4707,78-46-97-95,68.45127868652344,0,0.0,0.0,1124.199951171875,0.0,3795.68408203125,0.0,1544.350341796875,6464.234375,2458.60400390625,4452.14208984375,0,0,0,0,0,1,0,0,0,2,1,2226.071044921875,3232.1171875,0,Not working,Primary completion and below,inc_transfer,other,6464.234375,136.90255737304688,2179
4708,78-49-62-99,103.31531524658203,0,0.0,465.0819396972656,135.51527404785156,801.865478515625,1532.364990234375,708.84912109375,721.2695922851562,4364.9462890625,1797.974853515625,2863.517822265625,1,0,1,1,0,1,0,0,0,3,2,954.5059407552084,1454.9820963541667,1,Self employment/subsistence,At least some secondary completion,inc_transfer,other,4364.946395874023,309.9459457397461,2179
4709,78-50-28-28,8.711481094360352,1,68542.03125,0.0,0.0,2336.153076171875,0.0,0.0,0.0,70878.1796875,3974.419921875,18927.78515625,0,0,0,0,0,0,0,0,0,1,0,18927.78515625,70878.1796875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,2336.153076171875,8.711481094360352,2179
4710,78-51-46-25,229.6741485595703,1,25664.060546875,0.0,0.0,898.9109497070312,620.2485961914062,0.0,3752.9375,30936.15625,5363.80126953125,14320.041015625,0,0,0,1,0,0,0,0,0,8,6,1790.005126953125,3867.01953125,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,5272.0970458984375,1837.3931884765625,2179
4711,78-52-74-13,155.05999755859375,1,0.0,4095.50048828125,1754.0743408203125,0.0,864.6961059570312,85.56460571289062,331.1285705566406,7130.96435546875,3165.521484375,5508.25,1,0,1,1,0,0,1,0,0,6,4,918.0416666666666,1188.4940592447917,1,Self employment/subsistence,Primary completion and below,inc_commerce,other,7130.964111328125,930.3599853515625,2179
4712,78-53-57-12,75.48550415039062,1,0.0,575.8767700195312,617.0108642578125,395.5197448730469,1276.73779296875,1439.6920166015625,1875.462890625,6180.30029296875,3272.21435546875,6482.84326171875,0,0,0,0,0,0,0,0,1,3,2,2160.94775390625,2060.10009765625,1,Self employment/subsistence,Primary completion and below,inc_rent,other,6180.300079345703,226.45651245117188,2179
4713,78-54-31-99,96.39855194091797,1,21163.033203125,0.0,0.0,0.0,0.0,0.0,2623.443115234375,23786.4765625,6512.95751953125,14672.6787109375,0,0,0,0,0,0,0,0,0,3,0,4890.892903645833,7928.825520833333,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2623.443115234375,289.1956558227539,2179
4714,78-56-76-69,237.01760864257812,1,15874.5673828125,0.0,127.81454467773438,4915.9443359375,672.6650390625,0.0,2993.556884765625,24584.548828125,4887.62841796875,11560.1484375,0,0,0,0,0,0,0,0,0,4,1,2890.037109375,6146.13720703125,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,8709.98080444336,948.0704345703125,2179
4715,78-57-70-46,134.43386840820312,0,0.0,4074.060546875,573.5830688476562,3241.60009765625,1598.1087646484375,58.52888488769531,948.2646484375,10494.146484375,5781.48388671875,9782.2294921875,0,0,0,0,0,0,0,0,0,4,1,2445.557373046875,2623.53662109375,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,10494.146011352539,537.7354736328125,2179
4716,78-57-91-38,187.84246826171875,0,0.0,9488.724609375,1403.57373046875,1592.958740234375,4047.000244140625,570.6332397460938,914.34033203125,18017.232421875,4322.0869140625,9655.7724609375,0,0,0,1,0,0,1,0,0,6,4,1609.29541015625,3002.8720703125,0,Not working,At least some secondary completion,inc_commerce,other,18017.230895996094,1127.0548095703125,2179
4717,78-58-72-53,62.61415481567383,0,12207.5380859375,2400.12353515625,0.0,0.0,0.0,0.0,0.0,14607.6611328125,578.5149536132812,5777.0888671875,0,0,0,0,0,0,0,0,0,2,0,2888.54443359375,7303.83056640625,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_employ,inc_employ,2400.12353515625,125.22830963134766,2179
4718,78-59-98-62,83.75323486328125,1,23368.294921875,0.0,0.0,0.0,0.0,4488.4482421875,9769.3544921875,37626.1015625,3769.3876953125,8939.66015625,0,0,0,0,0,1,0,0,0,2,0,4469.830078125,18813.05078125,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,14257.802734375,167.5064697265625,2179
4719,78-60-06-20,117.7099838256836,0,7106.8193359375,0.0,0.0,0.0,524.725341796875,0.0,2050.7919921875,9682.3359375,2527.298095703125,6825.81103515625,0,0,0,1,0,0,0,0,0,4,2,1706.4527587890625,2420.583984375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2575.517333984375,470.8399353027344,2179
4720,78-62-74-15,282.8435363769531,0,11413.9599609375,640.2061157226562,1093.8377685546875,0.0,2869.03759765625,0.0,348.9301452636719,16365.970703125,4870.9072265625,10136.0126953125,1,0,1,1,1,0,0,0,0,9,4,1126.2236328125,1818.441189236111,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,4952.011627197266,2545.591827392578,2179
4721,78-65-38-43,155.17166137695312,0,36531.53515625,0.0,590.5108642578125,0.0,534.5421752929688,1033.3941650390625,3071.273681640625,41761.25390625,5789.11572265625,13471.1337890625,0,0,0,0,0,0,0,0,0,6,2,2245.18896484375,6960.208984375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,5229.720886230469,931.0299682617188,2179
4722,78-65-44-40,245.23953247070312,1,45841.12109375,0.0,0.0,0.0,1706.272216796875,0.0,0.0,47547.39453125,3780.219482421875,13700.4013671875,0,0,0,1,0,0,0,0,0,8,4,1712.5501708984375,5943.42431640625,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,1706.272216796875,1961.916259765625,2179
4723,78-67-56-45,153.65435791015625,0,0.0,7486.64501953125,876.315673828125,617.3236083984375,146.8804473876953,0.0,1970.9638671875,11098.1279296875,2153.79541015625,5508.7666015625,1,0,1,1,0,0,0,0,0,5,2,1101.7533203125,2219.6255859375,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,11098.128616333008,768.2717895507812,2179
4724,78-68-41-94,245.64999389648438,1,30366.35546875,0.0,0.0,0.0,1239.629638671875,309.2701416015625,0.0,31915.255859375,5916.18212890625,16797.0546875,0,0,0,0,0,0,0,0,0,7,5,2399.5792410714284,4559.322265625,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,1548.8997802734375,1719.5499572753906,2179
4725,78-69-81-46,95.23007202148438,0,0.0,9033.8603515625,21046.818359375,67.0665283203125,0.0,0.0,1722.3408203125,31870.087890625,5626.36181640625,9955.62109375,0,0,0,0,0,0,0,0,0,3,1,3318.5403645833335,10623.362630208334,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_subsist,other,31870.086059570312,285.6902160644531,2179
4726,78-72-68-56,179.82424926757812,0,0.0,24631.705078125,4065.4580078125,400.9327392578125,2886.7158203125,2335.0322265625,6201.5927734375,40521.43359375,10044.30859375,14309.966796875,0,0,0,0,0,0,0,0,0,6,2,2384.9944661458335,6753.572265625,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,40521.43664550781,1078.9454956054688,2179
4727,78-73-46-93,252.10638427734375,1,15646.619140625,8422.6103515625,0.0,0.0,0.0,0.0,5841.7021484375,29910.93359375,3257.080322265625,11543.388671875,0,0,0,1,0,0,0,0,0,6,1,1923.8981119791667,4985.155598958333,0,Not working,Primary completion and below,inc_employ,inc_employ,14264.3125,1512.6383056640625,2179
4728,78-75-15-79,142.16592407226562,0,15278.244140625,0.0,529.21630859375,0.0,1370.82958984375,0.0,1146.3072509765625,18324.59765625,4112.701171875,9697.0595703125,0,0,0,1,0,0,0,0,0,5,3,1939.4119140625,3664.91953125,0,Wage employment,Primary completion and below,inc_employ,inc_employ,3046.3531494140625,710.8296203613281,2179
4729,78-78-10-49,176.56497192382812,0,27057.41015625,0.0,257.4934387207031,0.0,13288.9716796875,0.0,2115.7822265625,42719.65625,4041.359130859375,10598.80078125,0,0,0,1,0,0,0,0,0,6,2,1766.466796875,7119.942708333333,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,15662.247344970703,1059.3898315429688,2179
4730,78-80-06-35,32.6538200378418,1,0.0,0.0,0.0,0.0,9551.5419921875,0.0,0.0,9551.5419921875,220.7798309326172,7474.5068359375,0,0,0,0,0,0,0,0,0,1,0,7474.5068359375,9551.5419921875,0,Not working,At least some secondary completion,inc_transfer,other,9551.5419921875,32.6538200378418,2179
4731,78-80-33-40,301.1214904785156,0,0.0,6560.28466796875,1158.2490234375,0.0,954.265869140625,0.0,997.8907470703125,9670.6904296875,3083.584228515625,6029.826171875,1,0,1,1,0,0,0,0,0,6,4,1004.9710286458334,1611.78173828125,1,Self employment/subsistence,At least some secondary completion,inc_commerce,other,9670.690307617188,1806.7289428710938,2179
4732,78-85-05-65,72.90792846679688,1,14381.486328125,4515.17822265625,0.0,4278.23046875,1568.9586181640625,0.0,3918.356689453125,28662.20703125,4772.40869140625,15795.697265625,0,0,0,0,0,1,0,0,0,2,1,7897.8486328125,14331.103515625,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,14280.723999023438,145.81585693359375,2179
4733,78-86-52-58,104.4791259765625,0,42523.765625,0.0,501.15911865234375,0.0,0.0,208.81626892089844,1662.509521484375,44896.25,3833.8671875,17006.15625,0,0,0,0,0,0,0,0,0,3,0,5668.71875,14965.416666666666,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2372.484909057617,313.4373779296875,2179
4734,78-88-04-77,185.83432006835938,0,0.0,9733.6962890625,4850.625,0.0,614.8451538085938,210.89675903320312,2665.255859375,18075.318359375,7208.87353515625,12363.974609375,0,0,0,0,0,0,0,0,0,4,2,3090.99365234375,4518.82958984375,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,18075.319061279297,743.3372802734375,2179
4735,78-88-69-05,232.7449951171875,1,6937.7734375,32.7729606628418,404.74609375,139.2850799560547,2534.988525390625,599.4503173828125,714.7642211914062,11363.78125,5920.43115234375,8987.1064453125,0,0,0,1,0,1,0,0,0,6,4,1497.85107421875,1893.9635416666667,1,Self employment/subsistence,Primary completion and below,inc_employ,inc_employ,4426.00719833374,1396.469970703125,2179
4736,78-90-65-15,241.24183654785156,0,0.0,5933.80517578125,0.0,0.0,2165.036865234375,0.0,2371.02490234375,10469.8671875,1013.2372436523438,4650.66015625,1,0,1,1,0,0,0,0,0,5,1,930.13203125,2093.9734375,1,Wage employment,Primary completion and below,inc_commerce,other,10469.866943359375,1206.2091827392578,2179
4737,78-90-75-33,227.21900939941406,0,16880.17578125,0.0,0.0,0.0,2393.67822265625,0.0,2281.12353515625,21554.978515625,4847.1005859375,10781.3740234375,0,0,0,1,0,0,0,0,0,6,1,1796.8956705729167,3592.4964192708335,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,4674.8017578125,1363.3140563964844,2179
4738,78-91-88-04,150.9078826904297,1,26911.130859375,7182.00634765625,123.40216827392578,0.0,4746.2373046875,0.0,0.0,38962.77734375,2579.105224609375,11076.0693359375,0,0,0,0,0,0,0,0,0,5,0,2215.2138671875,7792.55546875,0,Self employment/subsistence,At least some secondary completion,inc_employ,inc_employ,12051.645820617676,754.5394134521484,2179
4739,78-92-27-10,221.72019958496094,0,0.0,14895.2705078125,2116.865234375,176.99542236328125,4875.3388671875,0.0,2850.982666015625,24915.455078125,7303.6962890625,12335.796875,0,0,0,1,0,0,0,0,0,7,5,1762.2566964285713,3559.3507254464284,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,24915.452697753906,1552.0413970947266,2179
4740,78-95-93-17,90.81360626220703,1,11629.7509765625,0.0,0.0,1123.6387939453125,8296.2001953125,0.0,2109.681396484375,23159.271484375,2574.189453125,8846.0390625,0,0,0,0,0,0,0,0,0,3,0,2948.6796875,7719.757161458333,0,Self employment/subsistence,At least some secondary completion,inc_employ,inc_employ,11529.520385742188,272.4408187866211,2179
4741,78-96-71-69,306.05694580078125,0,23829.880859375,0.0,341.3018798828125,283.8269348144531,1424.1016845703125,1343.069091796875,1303.4100341796875,28525.591796875,6966.61767578125,13023.9228515625,1,0,0,1,0,0,0,0,0,10,4,1302.39228515625,2852.5591796875,0,Not working,At least some secondary completion,inc_employ,inc_employ,4695.709625244141,3060.5694580078125,2179
4742,78-97-85-30,106.87943267822266,0,0.0,9895.0205078125,1501.0921630859375,0.0,1326.2855224609375,0.0,1548.8162841796875,14271.2138671875,4011.043701171875,9847.0166015625,0,0,0,0,1,0,0,0,0,4,2,2461.754150390625,3567.803466796875,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,14271.214477539062,427.5177307128906,2179
4743,78-97-98-13,73.89531707763672,1,27886.822265625,0.0,109.26226806640625,0.0,0.0,0.0,2505.153076171875,30501.236328125,6090.00146484375,10887.625,0,0,0,0,0,0,0,0,0,3,0,3629.2083333333335,10167.078776041666,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,2614.4153442382812,221.68595123291016,2179
4744,78-98-81-82,173.9454345703125,1,19556.783203125,0.0,0.0,0.0,2550.904541015625,0.0,2979.187255859375,25086.875,6627.97412109375,16282.0595703125,0,0,0,0,0,0,0,0,0,6,3,2713.6765950520835,4181.145833333333,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,5530.091796875,1043.672607421875,2179
4745,79-00-75-18,179.260498046875,1,12246.763671875,0.0,0.0,0.0,465.1864013671875,0.0,0.0,12711.94921875,2842.581298828125,9750.70703125,0,0,0,1,0,0,0,0,0,5,3,1950.14140625,2542.38984375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,465.1864013671875,896.302490234375,2179
4746,79-03-93-85,107.70747375488281,1,37205.24609375,-589.3179321289062,0.0,229.60438537597656,158.42703247070312,0.0,7137.9873046875,44141.94921875,4498.37841796875,16729.478515625,0,0,0,0,0,0,0,0,0,4,2,4182.36962890625,11035.4873046875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,6936.700790405273,430.82989501953125,2179
4747,79-04-07-15,142.41397094726562,0,11281.20703125,0.0,0.0,0.0,0.0,0.0,1035.6480712890625,12316.85546875,1459.19970703125,4782.1103515625,1,0,0,1,0,0,0,1,0,4,2,1195.527587890625,3079.2138671875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,1035.6480712890625,569.6558837890625,2179
4748,79-05-35-15,122.2845687866211,1,8195.84765625,0.0,0.0,0.0,951.5929565429688,0.0,6296.146484375,15443.587890625,1530.849853515625,8813.109375,0,0,0,0,0,0,0,0,0,4,2,2203.27734375,3860.89697265625,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,7247.739440917969,489.1382751464844,2179
4749,79-07-22-45,149.29005432128906,1,4576.66015625,0.0,0.0,157.72885131835938,541.7986450195312,0.0,2342.02392578125,7618.2119140625,2036.7369384765625,5778.24072265625,1,0,1,1,0,0,0,0,0,5,2,1155.64814453125,1523.6423828125,1,Not working,Primary completion and below,inc_employ,inc_employ,3041.5514221191406,746.4502716064453,2179
4750,79-07-98-67,107.49103546142578,1,86028.78125,0.0,0.0,0.0,0.0,0.0,2728.548828125,88757.3359375,1837.76025390625,7530.20458984375,0,0,0,1,0,0,0,0,0,4,0,1882.5511474609375,22189.333984375,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,2728.548828125,429.9641418457031,2179
4751,79-08-60-73,397.3202819824219,1,11497.8798828125,18480.36328125,1629.85400390625,0.0,2396.748291015625,3810.048583984375,1834.20068359375,39649.09765625,4957.2958984375,11874.2841796875,1,0,1,1,0,0,0,0,0,12,7,989.523681640625,3304.0914713541665,0,Not working,Primary completion and below,inc_commerce,other,28151.21484375,4767.8433837890625,2179
4752,79-14-44-10,79.37786865234375,0,0.0,1665.55322265625,0.0,2554.4423828125,1187.1060791015625,0.0,0.0,5407.10205078125,2567.328125,4691.5126953125,0,0,0,0,0,0,0,0,0,2,1,2345.75634765625,2703.551025390625,0,Not working,At least some secondary completion,inc_remit,other,5407.1016845703125,158.7557373046875,2179
4753,79-16-20-85,54.65285873413086,1,0.0,0.0,0.0,6644.7314453125,0.0,0.0,0.0,6644.7314453125,593.563720703125,3212.114013671875,0,0,0,0,0,0,0,0,0,1,0,3212.114013671875,6644.7314453125,0,Not working,At least some secondary completion,inc_remit,other,6644.7314453125,54.65285873413086,2179
4754,79-18-36-01,33.52248001098633,1,10715.3330078125,0.0,0.0,0.0,0.0,639.07275390625,0.0,11354.4052734375,2590.587890625,8268.537109375,0,0,0,0,0,0,0,0,0,1,0,8268.537109375,11354.4052734375,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,639.07275390625,33.52248001098633,2179
4755,79-18-46-61,143.4227752685547,0,5599.7880859375,747.4950561523438,551.4942626953125,0.0,3426.444091796875,0.0,1516.1270751953125,11841.3486328125,1743.358154296875,4585.84619140625,1,0,1,1,0,0,0,0,0,5,3,917.16923828125,2368.2697265625,0,Not working,At least some secondary completion,inc_employ,inc_employ,6241.560485839844,717.1138763427734,2179
4756,79-18-81-27,368.0521545410156,0,6120.78759765625,6518.05029296875,2654.8916015625,0.0,1662.6177978515625,933.4201049804688,1020.4978637695312,18910.265625,7852.20556640625,11623.6572265625,1,0,0,1,0,0,0,0,0,9,6,1291.5174696180557,2101.140625,1,Wage employment,Primary completion and below,inc_commerce,other,12789.477661132812,3312.4693908691406,2179
4757,79-20-37-06,249.5767822265625,0,6326.90234375,2706.616455078125,0.0,0.0,503.7187805175781,0.0,1001.1748046875,10538.4130859375,2299.39208984375,4843.43408203125,1,1,1,1,0,0,0,0,0,8,4,605.4292602539062,1317.3016357421875,1,Wage employment,Primary completion and below,inc_employ,inc_employ,4211.510040283203,1996.6142578125,2179
4758,79-22-95-16,105.34538269042969,1,0.0,10257.9375,0.0,0.0,819.3240966796875,0.0,2069.536376953125,13146.7978515625,2342.627685546875,5387.55322265625,0,0,0,1,0,0,0,0,1,3,1,1795.85107421875,4382.265950520833,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,13146.797973632812,316.03614807128906,2179
4759,79-23-02-84,264.61285400390625,0,0.0,15347.99609375,2798.138427734375,11806.1513671875,1927.534912109375,0.0,15866.150390625,47745.97265625,9586.8544921875,35342.9453125,0,0,0,0,0,0,0,0,0,6,1,5890.490885416667,7957.662109375,0,Self employment/subsistence,At least some secondary completion,inc_rent,other,47745.97119140625,1587.6771240234375,2179
4760,79-23-13-10,148.2992401123047,0,12162.1826171875,0.0,2460.123291015625,0.0,704.0379028320312,0.0,2123.75390625,17450.095703125,6304.77783203125,12773.255859375,0,0,0,0,0,0,0,0,0,4,2,3193.31396484375,4362.52392578125,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,5287.915100097656,593.1969604492188,2179
4761,79-25-19-72,260.2400817871094,0,0.0,6636.8759765625,2377.45849609375,0.0,2691.639404296875,4116.66064453125,1685.3272705078125,17507.9609375,6941.181640625,13196.470703125,0,0,0,1,0,0,0,0,0,7,3,1885.2101004464287,2501.137276785714,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,17507.961791992188,1821.6805725097656,2179
4762,79-26-34-58,275.41180419921875,1,30488.943359375,0.0,0.0,0.0,449.1793518066406,0.0,0.0,30938.12109375,3546.20166015625,12747.9677734375,0,0,0,1,0,0,0,0,0,7,3,1821.1382533482142,4419.731584821428,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,449.1793518066406,1927.8826293945312,2179
4763,79-27-33-03,257.95269775390625,0,13321.8955078125,812.8063354492188,0.0,0.0,1302.0533447265625,0.0,1136.60302734375,16573.359375,3270.326171875,8536.12109375,1,0,1,1,0,0,0,0,0,9,5,948.4578993055555,1841.484375,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,3251.4627075195312,2321.5742797851562,2179
4764,79-27-73-65,115.6310806274414,1,34514.80859375,0.0,0.0,0.0,337.0427551269531,0.0,0.0,34851.8515625,4254.34228515625,11513.2412109375,0,0,0,0,0,0,0,0,0,4,2,2878.310302734375,8712.962890625,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,337.0427551269531,462.5243225097656,2179
4765,79-27-94-26,69.39447784423828,0,7100.11376953125,5687.6240234375,1560.8009033203125,0.0,0.0,336.643310546875,3431.991455078125,18117.171875,4019.827392578125,9058.462890625,0,0,0,0,0,0,0,0,0,2,0,4529.2314453125,9058.5859375,0,Wage employment,Primary completion and below,inc_employ,inc_employ,11017.059692382812,138.78895568847656,2179
